283,"pmtc057 ",9/16/2003 0:00:00,7768,5,0.64,777.00,808.08,737.00,766.48,24.26,,
284,"pmtc057 ",9/16/2003 0:00:00,8121,6,0.93,716.00,744.64,680.00,707.20,17.34,,
285,"pmtc057 ",9/16/2003 0:00:00,8126,7,1.30,733.00,762.32,700.00,728.00,19.85,,
286,"pmtc057 ",9/16/2003 0:00:00,8224,8,0.78,788.00,819.52,798.00,829.92,22.25,,
287,"pmtc057 ",9/16/2003 0:00:00,6071,9,0.79,960.00,998.40,911.00,947.44,17.34,,"Low gain tube"
288,"pmtc057 ",9/16/2003 0:00:00,6070,10,0.91,758.00,788.32,723.00,751.92,6.22,,
289,"pmtc057 ",9/16/2003 0:00:00,7269,11,0.84,841.00,874.64,800.00,832.00,13.54,,
290,"pmtc057 ",9/16/2003 0:00:00,7310,12,0.81,800.00,832.00,760.00,790.40,14.46,,
291,"pmtc058 ",9/17/2003 0:00:00,8100,1,0.81,838.00,871.52,795.00,826.80,26.43,,
292,"pmtc058 ",9/17/2003 0:00:00,7298,2,0.66,823.00,855.92,785.00,816.40,37.16,,
293,"pmtc058 ",9/17/2003 0:00:00,6092,3,0.71,760.00,790.40,723.00,751.92,34.77,,
294,"pmtc058 ",9/17/2003 0:00:00,8110,4,0.68,770.00,800.80,734.00,763.36,23.55,,
295,"pmtc058 ",9/17/2003 0:00:00,6081,5,0.91,820.00,852.80,780.00,811.20,20.38,,
296,"pmtc058 ",9/17/2003 0:00:00,7268,6,0.75,811.00,843.44,769.00,799.76,20.36,,
297,"pmtc058 ",9/17/2003 0:00:00,6013,7,0.80,750.00,780.00,716.00,744.64,14.80,,
298,"pmtc058 ",9/17/2003 0:00:00,6014,8,0.85,706.00,734.24,670.00,696.80,20.69,,
299,"pmtc058 ",9/17/2003 0:00:00,6019,9,0.80,796.00,827.84,757.00,787.28,20.36,,
300,"pmtc058 ",9/17/2003 0:00:00,6018,10,0.93,820.00,852.80,780.00,811.20,16.70,,
301,"pmtc058 ",9/17/2003 0:00:00,8118,11,0.97,801.00,833.04,761.00,791.44,15.02,,
302,"pmtc058 ",9/17/2003 0:00:00,8117,12,0.71,775.00,806.00,738.00,767.52,14.07,,
303,"pmtc059 ",9/17/2003 0:00:00,8103,1,0.90,775.00,806.00,735.00,764.40,36.23,,
304,"pmtc059 ",9/17/2003 0:00:00,8223,3,0.83,781.00,812.24,741.00,770.64,32.85,,
305,"pmtc059 ",9/17/2003 0:00:00,8112,4,0.62,835.00,868.40,792.00,823.68,28.64,,
306,"pmtc059 ",9/17/2003 0:00:00,8114,5,0.83,789.00,820.56,746.00,775.84,26.49,,
307,"pmtc059 ",9/17/2003 0:00:00,8116,6,0.87,752.00,782.08,717.00,745.68,17.61,,
308,"pmtc059 ",9/17/2003 0:00:00,8102,7,0.92,793.00,824.72,755.00,785.20,25.12,,
309,"pmtc059 ",9/17/2003 0:00:00,8127,8,0.75,766.00,796.64,726.00,755.04,22.37,,
310,"pmtc059 ",9/17/2003 0:00:00,8178,9,0.86,840.00,873.60,800.00,832.00,17.61,,
311,"pmtc059 ",9/17/2003 0:00:00,8175,10,0.67,773.00,803.92,733.00,762.32,32.43,,
312,"pmtc060 ",9/29/2003 0:00:00,8164,1,0.78,836.00,869.44,796.00,827.84,9.87,,
313,"pmtc060 ",9/29/2003 0:00:00,8161,2,0.72,886.00,921.44,846.00,879.84,39.19,,
314,"pmtc060 ",9/29/2003 0:00:00,8156,3,0.68,879.00,914.16,838.00,871.52,31.81,,
315,"pmtc060 ",9/29/2003 0:00:00,8153,4,0.64,900.00,936.00,855.00,889.20,34.67,,
316,"pmtc060 ",9/29/2003 0:00:00,8151,5,0.99,796.00,827.84,757.00,787.28,28.70,,
317,"pmtc060 ",9/29/2003 0:00:00,8149,6,0.87,800.00,832.00,760.00,790.40,18.87,,
318,"pmtc060 ",9/29/2003 0:00:00,7880,7,0.89,796.00,827.84,759.00,789.36,55.99,,
319,"pmtc060 ",9/29/2003 0:00:00,7864,8,0.69,825.00,858.00,785.00,816.40,23.98,,
320,"pmtc060 ",9/29/2003 0:00:00,7822,9,0.93,752.00,782.08,719.00,747.76,18.87,,
321,"pmtc060 ",9/29/2003 0:00:00,8232,10,0.89,780.00,811.20,744.00,773.76,19.98,,
322,"pmtc060 ",9/29/2003 0:00:00,8167,11,0.79,811.00,843.44,768.00,798.72,18.71,,
323,"pmtc060 ",9/29/2003 0:00:00,7888,12,0.84,687.00,714.48,650.00,676.00,16.01,,
324,"pmtc061 ",9/29/2003 0:00:00,7866,1,0.71,860.00,894.40,820.00,852.80,40.41,,
325,"pmtc061 ",9/29/2003 0:00:00,7825,2,0.66,773.00,803.92,738.00,767.52,25.69,,
326,"pmtc061 ",9/29/2003 0:00:00,8242,3,0.74,815.00,847.60,775.00,806.00,29.38,,
327,"pmtc061 ",9/29/2003 0:00:00,8229,4,0.79,762.00,792.48,728.00,757.12,25.92,,
328,"pmtc061 ",9/29/2003 0:00:00,8166,5,0.76,868.00,902.72,825.00,858.00,24.48,,
329,"pmtc061 ",9/29/2003 0:00:00,8169,6,0.69,849.00,882.96,809.00,841.36,20.58,,
330,"pmtc061 ",9/29/2003 0:00:00,8237,7,0.80,814.00,846.56,775.00,806.00,17.68,,
331,"pmtc061 ",9/29/2003 0:00:00,8233,8,0.86,773.00,803.92,735.00,764.40,21.11,,
332,"pmtc061 ",9/29/2003 0:00:00,7826,9,0.85,777.00,808.08,740.00,769.60,20.58,,
333,"pmtc061 ",9/29/2003 0:00:00,7867,10,0.77,850.00,884.00,810.00,842.40,12.88,,
334,"pmtc061 ",9/29/2003 0:00:00,7865,11,0.78,727.00,756.08,692.00,719.68,14.57,,
335,"pmtc061 ",9/29/2003 0:00:00,7677,12,0.84,704.00,732.16,671.00,697.84,11.83,,
336,"pmtc062 ",9/29/2003 0:00:00,8243,1,0.93,910.00,946.40,866.00,900.64,71.23,,
337,"pmtc062 ",9/29/2003 0:00:00,8231,2,0.83,750.00,780.00,714.00,742.56,79.45,,
338,"pmtc062 ",9/29/2003 0:00:00,8173,3,0.60,793.00,824.72,753.00,783.12,63.71,,
339,"pmtc062 ",9/29/2003 0:00:00,8235,4,0.84,733.00,762.32,698.00,725.92,65.63,,
340,"pmtc062 ",9/29/2003 0:00:00,8239,5,0.92,796.00,827.84,755.00,785.20,45.59,,
341,"pmtc062 ",9/29/2003 0:00:00,8234,6,0.97,777.00,808.08,737.00,766.48,1.6e-03,,
342,"pmtc062 ",9/29/2003 0:00:00,7829,7,0.83,854.00,888.16,814.00,846.56,39.13,,
343,"pmtc062 ",9/29/2003 0:00:00,7827,8,0.75,778.00,809.12,735.00,764.40,41.80,,
344,"pmtc064 ",9/30/2003 0:00:00,7949,1,0.88,735.00,764.40,700.00,728.00,36.10,,
345,"pmtc064 ",9/30/2003 0:00:00,7931,2,0.85,778.00,809.12,742.00,771.68,32.80,,
346,"pmtc064 ",9/30/2003 0:00:00,7918,3,0.77,730.00,759.20,694.00,721.76,24.18,,
347,"pmtc064 ",9/30/2003 0:00:00,7956,4,0.77,764.00,794.56,726.00,755.04,27.18,,
348,"pmtc064 ",9/30/2003 0:00:00,7948,5,0.83,713.00,741.52,679.00,706.16,18.60,,
349,"pmtc064 ",9/30/2003 0:00:00,7869,6,0.73,762.00,792.48,723.00,751.92,13.13,,
350,"pmtc064 ",9/30/2003 0:00:00,7882,7,1.03,769.00,799.76,731.00,760.24,19.91,,
351,"pmtc064 ",9/30/2003 0:00:00,7883,8,0.78,733.00,762.32,700.00,728.00,14.63,,
352,"pmtc064 ",9/30/2003 0:00:00,7885,9,0.96,750.00,780.00,714.00,742.56,13.13,,
353,"pmtc064 ",9/30/2003 0:00:00,7886,10,1.01,777.00,808.08,737.00,766.48,14.91,,
354,"pmtc064 ",9/30/2003 0:00:00,7879,11,0.93,735.00,764.40,700.00,728.00,14.71,,
355,"pmtc064 ",9/30/2003 0:00:00,7878,12,0.74,757.00,787.28,720.00,748.80,11.35,,
356,"pmtc065 ",10/1/2003 0:00:00,7895,1,0.75,780.00,811.20,740.00,769.60,29.40,,
357,"pmtc065 ",10/1/2003 0:00:00,7896,2,0.75,804.00,836.16,764.00,794.56,38.45,,
358,"pmtc065 ",10/1/2003 0:00:00,8140,3,0.59,805.00,837.20,765.00,795.60,30.34,,
359,"pmtc065 ",10/1/2003 0:00:00,7960,4,0.77,766.00,796.64,728.00,757.12,27.07,,
360,"pmtc065 ",10/1/2003 0:00:00,7877,5,0.75,750.00,780.00,713.00,741.52,24.47,,
361,"pmtc065 ",10/1/2003 0:00:00,7954,6,1.05,751.00,781.04,712.00,740.48,17.06,,
362,"pmtc065 ",10/1/2003 0:00:00,8147,7,1.02,823.00,855.92,784.00,815.36,18.37,,
363,"pmtc065 ",10/1/2003 0:00:00,8146,8,0.87,860.00,894.40,820.00,852.80,21.93,,
364,"pmtc065 ",10/1/2003 0:00:00,7892,9,0.95,792.00,823.68,753.00,783.12,17.06,,
365,"pmtc065 ",10/1/2003 0:00:00,7893,10,0.83,807.00,839.28,760.00,790.40,17.75,,
366,"pmtc065 ",10/1/2003 0:00:00,7894,11,0.69,740.00,769.60,700.00,728.00,12.26,,
367,"pmtc065 ",10/1/2003 0:00:00,7965,12,0.83,856.00,890.24,815.00,847.60,14.71,,
368,"pmtc066 ",10/1/2003 0:00:00,7926,1,0.61,933.00,970.32,882.00,917.28,28.89,,
369,"pmtc066 ",10/1/2003 0:00:00,7917,2,0.71,840.00,873.60,800.00,832.00,60.22,,
370,"pmtc066 ",10/1/2003 0:00:00,7968,3,0.76,838.00,871.52,794.00,825.76,61.67,,
371,"pmtc066 ",10/1/2003 0:00:00,7963,4,0.65,718.00,746.72,684.00,711.36,62.05,,
372,"pmtc066 ",10/1/2003 0:00:00,7889,5,0.76,775.00,806.00,739.00,768.56,48.88,,
373,"pmtc066 ",10/1/2003 0:00:00,7891,8,0.79,720.00,748.80,685.00,712.40,57.99,,
756,"pmtc049",8/5/2003 0:00:00,4488,1,0.77,870.00,904.80,826.00,859.04,33.94,,"Has black spot on entrance window, repeated meas."
757,"pmtc049 ",8/5/2003 0:00:00,3826,2,0.62,830.00,863.20,793.00,824.72,48.04,,"suspect nonlinearity, repeated measurement"
758,"pmtc049 ",8/5/2003 0:00:00,6304,5,0.65,755.00,785.20,717.00,745.68,32.59,,
759,"pmtc049 ",8/5/2003 0:00:00,7998,6,0.79,825.00,858.00,785.00,816.40,17.25,,
760,"pmtc059 ",9/17/2003 0:00:00,6071,2,0.80,969.00,1007.76,922.00,958.88,15.50,,"Low gain tube, repeated measurement"
374,"pmtc022",11/13/2002 0:00:00,3834,1,0.71,830.00,863.20,,,60.31,,
375,"pmtc022",11/13/2002 0:00:00,4858,2,0.80,865.00,899.60,,,49.44,,
376,"pmtc022",11/13/2002 0:00:00,3835,3,0.56,790.00,821.60,,,51.00,,
377,"pmtc022",11/13/2002 0:00:00,4662,4,0.67,805.00,837.20,,,47.81,,
378,"pmtc022",11/13/2002 0:00:00,3823,5,0.70,830.00,863.20,,,71.77,,
379,"pmtc022",11/13/2002 0:00:00,4616,6,0.74,745.00,774.80,,,51.96,,
380,"pmtc022",11/13/2002 0:00:00,3831,7,0.71,920.00,956.80,,,38.25,,
381,"pmtc022",11/13/2002 0:00:00,4664,8,0.87,810.00,842.40,,,60.05,,
382,"pmtc022",11/13/2002 0:00:00,4876,9,0.80,760.00,790.40,,,51.96,,
383,"pmtc022",11/13/2002 0:00:00,4660,10,0.97,890.00,925.60,,,37.01,,
384,"pmtc022",11/13/2002 0:00:00,4862,11,1.07,805.00,837.20,,,32.70,,
385,"pmtc022",11/13/2002 0:00:00,4589,12,0.79,810.00,842.40,,,59.54,,
386,"pmtc023",11/18/2002 0:00:00,3682,1,1.01,769.00,799.76,,,70.98,,
387,"pmtc023",11/18/2002 0:00:00,3756,2,0.86,718.00,746.72,,,52.30,,
388,"pmtc023",11/18/2002 0:00:00,3789,3,0.80,747.00,776.88,,,47.27,,
389,"pmtc023",11/18/2002 0:00:00,3710,4,0.85,739.00,768.56,,,56.83,,
390,"pmtc023",11/18/2002 0:00:00,3711,5,0.78,710.00,738.40,,,49.13,,
391,"pmtc023",11/18/2002 0:00:00,3721,6,0.84,811.00,843.44,,,48.34,,
392,"pmtc023",11/18/2002 0:00:00,3723,7,0.95,795.00,826.80,,,31.09,,
393,"pmtc023",11/18/2002 0:00:00,4594,8,0.84,743.00,772.72,,,48.14,,
394,"pmtc023",11/18/2002 0:00:00,4593,9,0.86,735.00,764.40,,,48.34,,
395,"pmtc023",11/18/2002 0:00:00,3699,10,0.90,830.00,863.20,,,36.26,,
396,"pmtc023",11/18/2002 0:00:00,4590,11,0.89,760.00,790.40,,,34.64,,
397,"pmtc023",11/18/2002 0:00:00,4592,12,0.74,775.00,806.00,,,67.73,,
398,"pmtc024",11/20/2002 0:00:00,3791,1,0.79,735.00,764.40,,,61.86,,
399,"pmtc024",11/20/2002 0:00:00,3793,2,0.76,723.00,751.92,,,61.67,,
400,"pmtc024",11/20/2002 0:00:00,4613,3,0.78,815.00,847.60,,,58.13,,
401,"pmtc024",11/20/2002 0:00:00,3755,4,0.86,720.00,748.80,,,51.48,,
402,"pmtc024",11/20/2002 0:00:00,3782,5,0.81,730.00,759.20,,,46.14,,
403,"pmtc024",11/20/2002 0:00:00,3785,6,0.92,740.00,769.60,,,49.85,,
404,"pmtc024",11/20/2002 0:00:00,4601,7,0.96,690.00,717.60,,,42.47,,
405,"pmtc024",11/20/2002 0:00:00,3747,8,0.56,823.00,855.92,,,45.07,,
406,"pmtc024",11/20/2002 0:00:00,3205,9,0.75,705.00,733.20,,,49.85,,
407,"pmtc024",11/20/2002 0:00:00,3760,10,0.73,792.00,823.68,,,32.95,,
408,"pmtc024",11/20/2002 0:00:00,3759,11,0.68,775.00,806.00,,,25.24,,
409,"pmtc024",11/20/2002 0:00:00,3757,12,0.69,720.00,748.80,,,56.07,,
410,"pmtc025",11/22/2002 0:00:00,4681,1,1.09,805.00,837.20,,,83.61,,
411,"pmtc025",11/22/2002 0:00:00,4488,2,0.69,855.00,889.20,,,53.22,,"Has black spot on entrance window"
412,"pmtc025",11/22/2002 0:00:00,4679,3,0.89,849.00,882.96,,,63.93,,
413,"pmtc025",11/22/2002 0:00:00,3898,4,0.89,777.00,808.08,,,50.20,,
414,"pmtc025",11/22/2002 0:00:00,3897,5,0.72,752.00,782.08,,,53.88,,
415,"pmtc025",11/22/2002 0:00:00,4700,6,1.33,789.00,820.56,,,52.40,,
416,"pmtc025",11/22/2002 0:00:00,3697,7,0.85,818.00,850.72,,,35.68,,
417,"pmtc025",11/22/2002 0:00:00,3687,8,0.90,730.00,759.20,,,62.46,,
418,"pmtc025",11/22/2002 0:00:00,3686,9,1.02,768.00,798.72,,,52.40,,
419,"pmtc025",11/22/2002 0:00:00,3774,10,0.87,713.00,741.52,,,41.26,,
420,"pmtc025",11/22/2002 0:00:00,3797,11,0.85,730.00,759.20,,,36.48,,
421,"pmtc025",11/22/2002 0:00:00,3770,12,0.78,734.00,763.36,,,62.53,,
422,"pmtc026",11/25/2002 0:00:00,4694,1,0.96,805.00,837.20,,,67.33,,
423,"pmtc026",11/25/2002 0:00:00,4705,2,0.83,728.00,757.12,,,58.71,,
424,"pmtc026",11/25/2002 0:00:00,4497,3,0.70,834.00,867.36,,,52.68,,
425,"pmtc026",11/25/2002 0:00:00,3942,4,0.78,828.00,861.12,,,47.14,,
426,"pmtc026",11/25/2002 0:00:00,4707,5,0.68,798.00,829.92,,,53.43,,
427,"pmtc026",11/25/2002 0:00:00,4689,6,0.87,785.00,816.40,,,52.14,,
428,"pmtc026",11/25/2002 0:00:00,4695,7,0.87,785.00,816.40,,,34.41,,
429,"pmtc026",11/25/2002 0:00:00,4490,8,0.68,822.00,854.88,,,45.02,,
430,"pmtc026",11/25/2002 0:00:00,4486,9,0.97,813.00,845.52,,,52.14,,
431,"pmtc026",11/25/2002 0:00:00,4682,10,0.80,769.00,799.76,,,34.37,,
432,"pmtc026",11/25/2002 0:00:00,4708,11,0.80,789.00,820.56,,,26.09,,
433,"pmtc026",11/25/2002 0:00:00,4698,12,0.72,745.00,774.80,,,54.73,,
434,"pmtc027",11/26/2002 0:00:00,3678,1,0.69,760.00,790.40,,,69.03,,
435,"pmtc027",11/26/2002 0:00:00,2164,2,0.60,720.00,748.80,,,69.20,,
436,"pmtc027",11/26/2002 0:00:00,2206,3,1.06,811.00,843.44,,,65.38,,
437,"pmtc027",11/26/2002 0:00:00,1849,4,0.76,721.00,749.84,,,62.28,,
438,"pmtc027",11/26/2002 0:00:00,1710,5,0.70,733.00,762.32,,,66.68,,
439,"pmtc027",11/26/2002 0:00:00,4692,6,0.84,716.00,744.64,,,48.16,,
440,"pmtc027",11/26/2002 0:00:00,4691,7,0.83,841.00,874.64,,,43.99,,
441,"pmtc027",11/26/2002 0:00:00,4703,8,0.70,800.00,832.00,,,48.02,,
442,"pmtc027",11/26/2002 0:00:00,4467,9,0.70,804.00,836.16,,,48.16,,
443,"pmtc027",11/26/2002 0:00:00,4542,10,0.85,845.00,878.80,,,36.42,,
444,"pmtc027",11/26/2002 0:00:00,4693,11,0.83,777.00,808.08,,,34.26,,
445,"pmtc027",11/26/2002 0:00:00,4690,12,0.67,777.00,808.08,,,62.62,,
446,"pmtc028",12/2/2002 0:00:00,1856,1,0.78,792.00,823.68,,,70.12,,
447,"pmtc028",12/2/2002 0:00:00,2083,2,0.67,740.00,769.60,,,48.64,,
448,"pmtc028",12/2/2002 0:00:00,1713,3,0.93,760.00,790.40,,,75.74,,
449,"pmtc028",12/2/2002 0:00:00,1936,4,0.87,800.00,832.00,,,50.88,,
450,"pmtc028",12/2/2002 0:00:00,1890,5,0.77,705.00,733.20,,,51.63,,
451,"pmtc028",12/2/2002 0:00:00,1893,6,0.83,711.00,739.44,,,49.00,,
452,"pmtc028",12/2/2002 0:00:00,1914,7,0.66,730.00,759.20,,,36.02,,
453,"pmtc028",12/2/2002 0:00:00,1852,8,0.72,735.00,764.40,,,60.27,,
454,"pmtc028",12/2/2002 0:00:00,1882,9,0.82,705.00,733.20,,,49.00,,
455,"pmtc028",12/2/2002 0:00:00,1795,10,0.60,782.00,813.28,,,36.05,,
456,"pmtc028",12/2/2002 0:00:00,1736,11,0.72,700.00,728.00,,,27.80,,
457,"pmtc028",12/2/2002 0:00:00,9680,12,0.78,708.00,736.32,,,58.91,,
458,"pmtc029",12/4/2002 0:00:00,3671,1,0.75,820.00,852.80,,,62.43,,
459,"pmtc029",12/4/2002 0:00:00,3674,2,0.75,772.00,802.88,,,60.73,,
460,"pmtc029",12/4/2002 0:00:00,2196,3,0.71,800.00,832.00,,,56.19,,
461,"pmtc029",12/4/2002 0:00:00,2161,4,0.79,813.00,845.52,,,70.04,,
462,"pmtc029",12/4/2002 0:00:00,2160,5,0.75,740.00,769.60,,,53.27,,
463,"pmtc029",12/4/2002 0:00:00,2178,6,0.72,740.00,769.60,,,45.04,,
464,"pmtc029",12/4/2002 0:00:00,2159,7,0.67,728.00,757.12,,,36.84,,
465,"pmtc029",12/4/2002 0:00:00,2177,8,0.82,700.00,728.00,,,49.00,,
466,"pmtc029",12/4/2002 0:00:00,2155,9,0.64,745.00,774.80,,,45.04,,
467,"pmtc029",12/4/2002 0:00:00,2127,10,0.74,700.00,728.00,,,33.96,,
468,"pmtc029",12/4/2002 0:00:00,2126,11,0.89,716.00,744.64,,,27.85,,
469,"pmtc029",12/4/2002 0:00:00,2093,12,0.73,800.00,832.00,,,57.89,,
470,"pmtc030",12/5/2002 0:00:00,1269,1,0.65,856.00,890.24,,,93.08,,
471,"pmtc030",12/5/2002 0:00:00,1605,2,0.84,728.00,757.12,,,56.42,,
472,"pmtc030",12/5/2002 0:00:00,1441,3,0.64,789.00,820.56,,,60.05,,
473,"pmtc030",12/5/2002 0:00:00,1708,4,0.67,811.00,843.44,,,50.55,,
474,"pmtc030",12/5/2002 0:00:00,1267,5,0.59,780.00,811.20,,,62.38,,
475,"pmtc030",12/5/2002 0:00:00,1378,6,0.72,778.00,809.12,,,43.50,,
476,"pmtc030",12/5/2002 0:00:00,1331,7,0.75,752.00,782.08,,,37.45,,
477,"pmtc030",12/5/2002 0:00:00,3657,8,0.88,771.00,801.84,,,50.79,,
478,"pmtc030",12/5/2002 0:00:00,3658,9,0.93,726.00,755.04,,,43.50,,
479,"pmtc030",12/5/2002 0:00:00,3659,10,0.74,720.00,748.80,,,34.34,,
480,"pmtc030",12/5/2002 0:00:00,3660,11,0.83,738.00,767.52,,,28.55,,
481,"pmtc030",12/5/2002 0:00:00,3670,12,0.80,760.00,790.40,,,51.58,,
482,"pmtc031",12/5/2002 0:00:00,3612,1,0.81,745.00,774.80,,,99.44,,
483,"pmtc031",12/5/2002 0:00:00,3590,2,0.72,730.00,759.20,,,54.59,,
484,"pmtc031",12/5/2002 0:00:00,3591,3,0.69,718.00,746.72,,,51.17,,
485,"pmtc031",12/5/2002 0:00:00,3593,4,0.92,713.00,741.52,,,55.07,,
486,"pmtc031",12/5/2002 0:00:00,3595,5,0.94,795.00,826.80,,,59.64,,
487,"pmtc031",12/5/2002 0:00:00,3608,6,1.04,740.00,769.60,,,61.21,,
488,"pmtc031",12/5/2002 0:00:00,3587,7,0.95,785.00,816.40,,,36.53,,
489,"pmtc031",12/5/2002 0:00:00,3585,8,0.81,716.00,744.64,,,45.57,,
490,"pmtc031",12/5/2002 0:00:00,3584,9,0.85,745.00,774.80,,,61.21,,
491,"pmtc031",12/5/2002 0:00:00,3583,10,0.86,777.00,808.08,,,32.79,,
492,"pmtc031",12/5/2002 0:00:00,1614,11,0.61,860.00,894.40,,,31.45,,
493,"pmtc031",12/5/2002 0:00:00,3568,12,0.73,765.00,795.60,,,59.92,,
494,"pmtc051 ",8/10/2003 0:00:00,7437,10,0.70,818.00,850.72,775.00,806.00,16.17,,
495,"pmtc051 ",8/10/2003 0:00:00,7426,11,0.88,720.00,748.80,685.00,712.40,15.69,,
496,"pmtc051 ",8/10/2003 0:00:00,7321,12,0.75,752.00,782.08,714.00,742.56,20.07,,
497,"pmtc052 ",8/13/2003 0:00:00,7481,1,0.77,815.00,847.60,775.00,806.00,26.73,,
498,"pmtc052 ",8/13/2003 0:00:00,7463,2,0.78,753.00,783.12,718.00,746.72,32.36,,
499,"pmtc052 ",8/13/2003 0:00:00,8183,3,0.56,812.00,844.48,774.00,804.96,27.09,,
500,"pmtc052 ",8/13/2003 0:00:00,7447,4,0.80,785.00,816.40,747.00,776.88,23.28,,
501,"pmtc052 ",8/13/2003 0:00:00,7455,5,0.81,685.00,712.40,652.00,678.08,28.95,,
502,"pmtc052 ",8/13/2003 0:00:00,8008,6,0.73,850.00,884.00,809.00,841.36,17.25,,
503,"pmtc052 ",8/13/2003 0:00:00,8017,7,0.94,874.00,908.96,832.00,865.28,19.34,,
504,"pmtc052 ",8/13/2003 0:00:00,7461,8,0.82,820.00,852.80,780.00,811.20,17.21,,
505,"pmtc052 ",8/13/2003 0:00:00,7456,9,0.72,741.00,770.64,705.00,733.20,17.25,,
506,"pmtc052 ",8/13/2003 0:00:00,7462,10,0.74,823.00,855.92,785.00,816.40,20.40,,
507,"pmtc052 ",8/13/2003 0:00:00,7285,11,0.78,789.00,820.56,750.00,780.00,16.61,,
508,"pmtc052 ",8/13/2003 0:00:00,7460,12,0.94,820.00,852.80,780.00,811.20,13.87,,
509,"pmtc053 ",8/13/2003 0:00:00,8006,1,0.75,850.00,884.00,808.00,840.32,31.13,,
510,"pmtc053 ",8/13/2003 0:00:00,8180,2,0.62,833.00,866.32,793.00,824.72,28.29,,
511,"pmtc053 ",8/13/2003 0:00:00,8010,3,0.69,727.00,756.08,694.00,721.76,32.29,,
512,"pmtc053 ",8/13/2003 0:00:00,8181,4,0.64,833.00,866.32,793.00,824.72,23.34,,
513,"pmtc053 ",8/13/2003 0:00:00,8015,5,0.93,855.00,889.20,815.00,847.60,39.85,,
514,"pmtc053 ",8/13/2003 0:00:00,8012,6,0.79,740.00,769.60,705.00,733.20,14.16,,
515,"pmtc053 ",8/13/2003 0:00:00,8011,7,0.92,737.00,766.48,703.00,731.12,24.47,,
516,"pmtc053 ",8/13/2003 0:00:00,8004,8,0.69,768.00,798.72,732.00,761.28,20.33,,
517,"pmtc053 ",8/13/2003 0:00:00,8179,9,0.73,761.00,791.44,725.00,754.00,14.16,,
518,"pmtc053 ",8/13/2003 0:00:00,8005,10,1.14,788.00,819.52,752.00,782.08,14.34,,
519,"pmtc053 ",8/13/2003 0:00:00,8018,11,0.86,787.00,818.48,748.00,777.92,14.55,,
520,"pmtc053 ",8/13/2003 0:00:00,8003,12,0.73,835.00,868.40,795.00,826.80,21.12,,
521,"pmtc054 ",9/15/2003 0:00:00,8188,1,0.85,784.00,815.36,747.00,776.88,39.12,,
522,"pmtc054 ",9/15/2003 0:00:00,8194,2,0.72,843.00,876.72,802.00,834.08,33.16,,
523,"pmtc054 ",9/15/2003 0:00:00,7317,3,0.72,807.00,839.28,769.00,799.76,35.76,,
524,"pmtc054 ",9/15/2003 0:00:00,7309,4,0.68,850.00,884.00,811.00,843.44,22.59,,
525,"pmtc054 ",9/15/2003 0:00:00,7296,5,0.67,780.00,811.20,743.00,772.72,30.92,,
526,"pmtc054 ",9/15/2003 0:00:00,7276,6,0.81,738.00,767.52,700.00,728.00,36.09,,
527,"pmtc054 ",9/15/2003 0:00:00,8189,7,0.77,766.00,796.64,730.00,759.20,22.08,,
528,"pmtc054 ",9/15/2003 0:00:00,8228,8,0.88,794.00,825.76,754.00,784.16,27.58,,
529,"pmtc054 ",9/15/2003 0:00:00,8132,9,0.80,795.00,826.80,755.00,785.20,36.09,,
530,"pmtc033",4/16/2003 0:00:00,3555,1,0.91,772.00,802.88,733.00,762.32,32.11,,
531,"pmtc033",4/16/2003 0:00:00,3654,2,0.79,723.00,751.92,690.00,717.60,31.85,,
532,"pmtc033",4/16/2003 0:00:00,3644,3,0.74,813.00,845.52,772.00,802.88,27.76,,
533,"pmtc033",4/16/2003 0:00:00,3652,4,0.87,734.00,763.36,699.00,726.96,25.49,,
534,"pmtc033",4/16/2003 0:00:00,6206,5,0.96,746.00,775.84,708.00,736.32,29.12,,
535,"pmtc033",4/16/2003 0:00:00,3640,6,1.10,710.00,738.40,675.00,702.00,18.79,,
536,"pmtc033",4/16/2003 0:00:00,6090,7,0.81,773.00,803.92,735.00,764.40,20.99,,
537,"pmtc033",4/16/2003 0:00:00,6275,8,0.96,770.00,800.80,734.00,763.36,19.86,,
538,"pmtc033",4/16/2003 0:00:00,6068,9,0.87,785.00,816.40,748.00,777.92,18.79,,
539,"pmtc033",4/16/2003 0:00:00,6075,10,0.83,815.00,847.60,773.00,803.92,18.16,,
540,"pmtc033",4/16/2003 0:00:00,6016,11,0.77,689.00,716.56,653.00,679.12,13.57,,
541,"pmtc033",4/16/2003 0:00:00,6017,12,0.69,700.00,728.00,670.00,696.80,13.00,,
542,"pmtc034",4/17/2003 0:00:00,6067,1,0.84,793.00,824.72,752.00,782.08,41.79,,
543,"pmtc034",4/17/2003 0:00:00,6015,2,0.68,744.00,773.76,707.00,735.28,25.42,,
544,"pmtc034",4/17/2003 0:00:00,6095,3,0.77,852.00,886.08,809.00,841.36,41.27,,
545,"pmtc034",4/17/2003 0:00:00,6089,4,0.76,802.00,834.08,765.00,795.60,27.39,,
546,"pmtc034",4/17/2003 0:00:00,6074,5,1.14,740.00,769.60,704.00,732.16,25.87,,
547,"pmtc034",4/17/2003 0:00:00,6022,6,0.84,778.00,809.12,741.00,770.64,19.95,,
548,"pmtc034",4/17/2003 0:00:00,6073,7,0.53,833.00,866.32,794.00,825.76,20.44,,
